Date,Mean Pressure (hPa),Cheung Chau,Hong Kong International Airport,Hong Kong Observatory,Lau Fau Shan,Shek Kong,Sha Tin,Ta Kwu Ling,Waglan Island
2013-12-13,1018.05,1017.7,1018.2,1017.9,1018.6,1018.3,1018.2,1018.1,1017.4
2013-12-14,1018.825,1018.6,1018.9,1018.8,1019.3,1018.9,1019,1018.8,1018.3
2013-12-15,1016.825,1016.5,1017,1016.7,1017.4,1016.9,1017,1016.9,1016.2
2013-12-16,1015.3875,1014.2,1016.2,1015,1016.5,1016,1015.6,1015.7,1013.9
2013-12-17,1016.5375,1016,1017.2,1016.4,1017.4,1016.7,1016.6,1016.5,1015.5
2013-12-18,1019.925,1019.2,1020.4,1019.8,1020.7,1020.3,1020,1020.2,1018.8
2013-12-19,1022.075,1021.4,1022.5,1022,1022.8,1022.3,1022.2,1022.2,1021.2
2013-12-20,1022.9375,1022.6,1023.1,1022.9,1023.5,1023,1023.1,1022.9,1022.4
2013-12-21,1024.1375,1023.8,1024.3,1024.1,1024.7,1024.3,1024.2,1024.1,1023.6
2013-12-22,1024.3,1023.9,1024.5,1024.3,1024.8,1024.4,1024.4,1024.4,1023.7
2013-12-23,1022.5875,1022.3,1022.8,1022.5,1023.1,1022.7,1022.7,1022.6,1022
2013-12-24,1023.15,1022.8,1023.4,1023.1,1023.7,1023.3,1023.3,1023.1,1022.5
2013-12-25,1021.5875,1021.3,1021.9,1021.5,1022.1,1021.7,1021.7,1021.5,1021
2013-12-26,1021.1875,1020.7,1021.5,1021.1,1021.8,1021.5,1021.3,1021.3,1020.3
2013-12-27,1023.625,1022.9,1024,1023.5,1024.3,1024,1023.7,1023.9,1022.7
2013-12-28,1023.1,1022.6,1023.4,1022.9,1023.7,1023.4,1023.2,1023.2,1022.4
2013-12-29,1023.0125,1022.7,1023.1,1023,1023.5,1023.1,1023.2,1023,1022.5
2013-12-30,1022.5375,1022.3,1022.7,1022.5,1022.9,1022.6,1022.6,1022.5,1022.2
2013-12-31,1021.175,1020.9,1021.4,1021.1,1021.6,1021.3,1021.3,1021.1,1020.7
2014-01-01,1019.2375,1019,1019.3,1019.3,1019.5,1019.3,1019.4,1019.2,1018.9
2014-01-02,1016.6875,1016.5,1016.6,1016.8,1017,1016.6,1016.9,1016.6,1016.5
2014-01-03,1015.75,1015.6,1015.9,1015.7,1016.2,1015.8,1015.8,1015.7,1015.3
2014-01-04,1017.8875,1017.5,1018,1017.8,1018.4,1018.1,1018,1018,1017.3
2014-01-05,1018.7125,1018.5,1018.5,1018.8,1018.9,1018.7,1019.1,1018.8,1018.4
2014-01-06,1017.75,1017.6,1017.4,1018,1017.9,1017.5,1018.3,1017.7,1017.6
2014-01-07,1016.5,1016.4,1016.1,1016.8,1016.6,1016.2,1016.9,1016.5,1016.5
2014-01-08,1018.075,1017.7,1018.4,1017.9,1018.6,1018.3,1018.2,1018,1017.5
2014-01-09,1023.1,1022.6,1023.2,1022.9,1023.6,1023.3,1023.4,1023.2,1022.6
2014-01-10,1024.2,1024.1,1024,1024.3,1024.5,1024,1024.6,1024.1,1024
2014-01-11,1023.5125,1023.4,1023.3,1023.7,1023.7,1023.3,1023.9,1023.4,1023.4
2014-01-12,1023.375,1023,1023.5,1023.3,1023.8,1023.6,1023.6,1023.4,1022.8
2014-01-13,1023.9375,1023.2,1024.4,1023.6,1024.7,1024.3,1024.1,1024.1,1023.1
2014-01-14,1023.7625,1023.2,1024.1,1023.6,1024.4,1024,1023.9,1023.8,1023.1
2014-01-15,1025.5375,1025.2,1025.7,1025.6,1025.9,1025.6,1025.7,1025.5,1025.1
2014-01-16,1024.2125,1024,1024.3,1024.3,1024.5,1024.1,1024.4,1024.1,1024
2014-01-17,1023.3,1023.2,1023.5,1023.3,1023.6,1023.3,1023.4,1023.1,1023
2014-01-18,1026.2,1025.9,1026.5,1026.1,1026.6,1026.3,1026.4,1026.2,1025.6
2014-01-19,1026.1,1025.8,1026.3,1026,1026.4,1026.2,1026.3,1026.1,1025.7
2014-01-20,1023.875,1023.6,1024.2,1023.7,1024.3,1024,1024,1023.9,1023.3
2014-01-21,1024.6375,1024.1,1025.1,1024.5,1025.1,1024.9,1024.7,1024.8,1023.9
2014-01-22,1025.2625,1025,1025.5,1025.2,1025.6,1025.4,1025.3,1025.3,1024.8
2014-01-23,1023.1125,1022.9,1023.2,1023.2,1023.3,1023.1,1023.4,1023,1022.8
2014-01-24,1018.625,1018.4,1018.5,1018.8,1018.7,1018.4,1019,1018.6,1018.6
2014-01-25,1017.6125,1017.4,1017.7,1017.7,1017.9,1017.5,1017.8,1017.5,1017.4
2014-01-26,1019.3375,1019.2,1019.4,1019.4,1019.5,1019.2,1019.7,1019.2,1019.1
2014-01-27,1021.025,1021,1020.9,1021.3,1021,1020.8,1021.5,1020.8,1020.9
2014-01-28,1020.3625,1020.3,1020.4,1020.4,1020.5,1020.3,1020.7,1020.2,1020.1
2014-01-29,1019.85,1019.7,1019.9,1019.9,1019.9,1019.8,1020.2,1019.8,1019.6
2014-01-30,1019.275,1019.2,1019.5,1019.3,1019.5,1019.2,1019.4,1019.1,1019
2014-01-31,1018.3,1018.3,1018.4,1018.4,1018.4,1018.2,1018.5,1018.2,1018
2014-02-01,1015.3875,1015.4,1015.5,1015.4,1015.6,1015.4,1015.5,1015.2,1015.1
2014-02-02,1011.6,1011.6,1011.9,1011.6,1011.9,1011.6,1011.7,1011.4,1011.1
2014-02-03,1010.0375,1010,1010.3,1010,1010.3,1010.1,1010.1,1009.9,1009.6
2014-02-04,1013.15,1013.1,1013.1,1013.3,1013.2,1013,1013.7,1013.1,1012.7
2014-02-05,1013.7125,1013.7,1013.6,1013.9,1013.8,1013.4,1014.2,1013.6,1013.5
2014-02-06,1011.9125,1011.9,1011.9,1012.1,1012,1011.7,1012.2,1011.7,1011.8
2014-02-07,1010.775,1010.8,1010.9,1010.9,1010.9,1010.7,1010.9,1010.5,1010.6
2014-02-08,1011.525,1011.1,1011.9,1011.4,1012,1011.6,1011.7,1011.6,1010.9
2014-02-09,1012.5375,1012,1013,1012.3,1013.2,1012.7,1012.8,1012.5,1011.8
2014-02-10,1019.425,1018.5,1020.2,1019.1,1020.4,1019.5,1019.7,1019.8,1018.2
2014-02-11,1020.171429,1019.5,1020.8,1019.9,1021,***,1020.4,1020.4,1019.2
2014-02-12,1019,1018.4,1019.6,1018.8,1019.9,1018.9,1019.1,1019.1,1018.2
2014-02-13,1021.6875,1020.6,1022.6,1021.3,1022.8,1022.1,1021.8,1021.8,1020.5
2014-02-14,1022.2875,1021.6,1022.9,1022.1,1023.1,1022.4,1022.4,1022.3,1021.5
2014-02-15,1020.425,1020,1020.7,1020.4,1020.9,1020.3,1020.7,1020.4,1020
2014-02-16,1018.15,1018,1018,1018.6,1018.3,1017.6,1018.6,1017.9,1018.2
2014-02-17,1017.825,1017.8,1017.9,1018.1,1018,1017.5,1018,1017.5,1017.8
2014-02-18,1016.525,1016,1017.4,1016.4,1017.2,1016.7,1016.4,1016.5,1015.6
2014-02-19,1021.8375,1020.8,1022.7,1021.5,1022.7,1022.3,1021.9,1022.2,1020.6
2014-02-20,1024.875,1024.6,1025.3,1024.8,1025.3,1024.9,1024.9,1024.8,1024.4
2014-02-21,1024.2875,1024.1,1024.3,1024.5,1024.5,1024,1024.7,1024.2,1024
2014-02-22,1022.85,1022.7,1022.9,1023,1023,1022.5,1023.3,1022.8,1022.6
2014-02-23,1022.45,1022.4,1022.5,1022.7,1022.5,1022,1023,1022.3,1022.2
2014-02-24,1020.25,1020.1,1020.2,1020.6,1020.3,1019.9,1020.7,1020.1,1020.1
2014-02-25,1018.275,1018.2,1018.2,1018.6,1018.3,1018,1018.6,1018.1,1018.2
2014-02-26,1017.9,1017.9,1018.1,1018,1018.1,1017.8,1018,1017.6,1017.7
2014-02-27,1018.6125,1018.5,1018.6,1018.9,1018.7,1018.4,1019,1018.5,1018.3
2014-02-28,1016.6125,1016.6,1016.3,1017,1016.6,1016.2,1017.2,1016.5,1016.5
2014-03-01,1014.2625,1014.3,1014.2,1014.6,1014.4,1014,1014.5,1014,1014.1
2014-03-02,1014.4875,1014.3,1014.7,1014.6,1014.7,1014.3,1014.8,1014.4,1014.1
2014-03-03,1016.6,1016.6,1016.2,1017,1016.6,1016,1017.4,1016.5,1016.5
2014-03-04,1017.375,1017.3,1017.5,1017.5,1017.6,1017.1,1017.7,1017.2,1017.1
2014-03-05,1018.5375,1018.4,1018.7,1018.7,1018.8,1018.3,1018.9,1018.4,1018.1
2014-03-06,1017.85,1017.7,1017.4,1018.2,1018.3,1017,1018.7,1017.7,1017.8
2014-03-07,1020.0125,1019.9,1019.9,1020.3,1020.1,1019.4,1020.8,1019.9,1019.8
2014-03-08,1018.55,1018.4,1018.5,1018.8,1018.8,1018.2,1019,1018.4,1018.3
2014-03-09,1020.9125,1020.7,1021.2,1020.9,1021.4,1020.9,1021.1,1020.8,1020.3
2014-03-10,1022.05,1022,1022.2,1022.1,1022.4,1021.7,1022.5,1021.9,1021.6
2014-03-11,1019.6875,1019.8,1019.2,1020.2,1019.7,1019,1020.4,1019.5,1019.7
2014-03-12,1014.2375,1014.3,1014.1,1014.7,1014.2,1013.8,1014.5,1013.9,1014.4
2014-03-13,1016.2125,1016,1016.6,1016.2,1016.6,1016.2,1016.3,1016.1,1015.7
2014-03-14,1022.1,1021.9,1022.3,1022.2,1022.3,1022.1,1022.3,1022.1,1021.6
2014-03-15,1021.95,1021.8,1022.1,1022.1,1022.1,1021.7,1022.3,1021.9,1021.6
2014-03-16,1020.8125,1020.7,1020.9,1021,1020.9,1020.6,1021.1,1020.7,1020.6
2014-03-17,1018.6875,1018.7,1018.8,1018.9,1018.9,1018.5,1018.9,1018.4,1018.4
2014-03-18,1015.825,1015.9,1016,1016,1016,1015.6,1015.9,1015.5,1015.7
2014-03-19,1013.425,1013.6,1013.6,1013.6,1013.6,1013.3,1013.5,1013,1013.2
2014-03-20,1014.125,1014.1,1014.4,1014.2,1014.4,1014.1,1014.1,1013.9,1013.8
2014-03-21,1020.4375,1020.1,1020.6,1020.4,1020.8,1020.6,1020.7,1020.5,1019.8
2014-03-22,1020.925,1020.8,1021.1,1021,1021.1,1020.8,1021.2,1020.9,1020.5
2014-03-23,1021.7375,1021.7,1021.7,1022,1021.8,1021.4,1022.1,1021.7,1021.5
2014-03-24,1019.15,1019.2,1019.2,1019.4,1019.2,1018.8,1019.4,1019,1019
2014-03-25,1015.3625,1015.4,1015.5,1015.5,1015.5,1015.2,1015.5,1015.1,1015.2
2014-03-26,1013.7625,1013.9,1014,1013.9,1014,1013.7,1013.7,1013.4,1013.5
2014-03-27,1012.5125,1012.7,1012.6,1012.7,1012.6,1012.4,1012.6,1012.1,1012.4
2014-03-28,1011.7875,1011.9,1011.6,1012.1,1011.7,1011.6,1012.1,1011.6,1011.7
2014-03-29,1011.2,1011.3,1011.3,1011.4,1011.4,1011.1,1011.2,1010.9,1011
2014-03-30,1010.2125,1010.1,1010.1,1010.4,1010.3,1010.1,1010.4,1010.1,1010.2
2014-03-31,1009.557143,1009.6,1009.6,1009.7,1009.6,1009.3,1009.7,***,1009.4
2014-04-01,1011,1010.8,1010.9,1010.9,1011.1,1010.6,1011,1012.3,1010.4
2014-04-02,1011.7125,1011.6,1011.5,1011.9,1011.7,1011,1011.9,1012.7,1011.4
2014-04-03,1013.4625,1013.3,1013.3,1013.5,1013.6,1013,1013.5,1014.5,1013
2014-04-04,1016.4875,1016.4,1016.4,1016.5,1016.6,1016,1016.6,1017.4,1016
2014-04-05,1016.228571,1016.3,1016.2,1016.5,1016.3,1015.8,1016.4,***,1016.1
2014-04-06,1016.871429,1016.8,1016.9,1017,1017.1,1016.6,1017.2,***,1016.5
2014-04-07,1016.185714,1016.2,1016.2,1016.4,1016.4,1015.6,1016.6,***,1015.9
2014-04-08,1014.4,1014.3,1014.5,1014.6,1014.6,1014.1,1014.6,***,1014.1
2014-04-09,1013.885714,1014,1014,1014.1,1013.9,1013.5,1014,***,1013.7
2014-04-10,1014.842857,1014.8,1014.9,1015.2,1014.9,1014.5,1015.1,***,1014.5
2014-04-11,1013.428571,1013.5,1013.4,1013.7,1013.4,1013.1,1013.7,***,1013.2
2014-04-12,1012.014286,1012.1,1012,1012.3,1012,1011.7,1012.1,***,1011.9
2014-04-13,1011.971429,1012.1,1012.2,1012.1,1012.1,1011.8,1011.9,***,1011.6
2014-04-14,1014.485714,1014.5,1014.5,1014.7,1014.5,1014.2,1014.8,***,1014.2
2014-04-15,1015.457143,1015.4,1015.3,1015.9,1015.4,1015,1015.9,***,1015.3
2014-04-16,1012.95,1013.1,1012.9,1013.3,1013.1,1012.7,1013.3,1012.2,1013
2014-04-17,1011.8375,1011.9,1011.9,1012,1011.9,1011.6,1011.9,1011.8,1011.7
2014-04-18,1012.0875,1012.2,1012.2,1012.2,1012.2,1011.9,1012.1,1012,1011.9
2014-04-19,1011.6,1011.7,1011.7,1011.7,1011.7,1011.4,1011.6,1011.6,1011.4
2014-04-20,1011.0125,1011.1,1011.2,1011.1,1011.2,1010.8,1011,1010.9,1010.8
2014-04-21,1012.3375,1012.4,1012.2,1012.6,1012.3,1012,1012.6,1012.4,1012.2
2014-04-22,1012.5125,1012.6,1012.6,1012.6,1012.5,1012.4,1012.6,1012.5,1012.3
2014-04-23,1012.0125,1012,1011.8,1012.3,1012,1011.6,1012.5,1012.2,1011.7
2014-04-24,1011.2625,1011.3,1010.9,1011.7,1011.2,1010.7,1011.8,1011.4,1011.1
2014-04-25,1011.8625,1011.9,1011.6,1012.2,1011.8,1011.4,1012.2,1012,1011.8
2014-04-26,1012.775,1012.8,1012.7,1012.9,1012.9,1012.5,1013,1012.9,1012.5
2014-04-27,1013.3,1013.2,1013.7,1013.3,1013.6,1013.2,1013.2,1013.3,1012.9
2014-04-28,1013.525,1013.3,1013.9,1013.5,1013.8,1013.5,1013.5,1013.6,1013.1
2014-04-29,1012.975,1012.9,1013,1013.1,1013,1012.8,1013.1,1013.1,1012.8
2014-04-30,1011.6625,1011.5,1011.8,1011.7,1011.9,1011.5,1011.7,1011.8,1011.4
2014-05-01,1012.55,1012.4,1012.6,1012.6,1012.8,1012.3,1012.7,1012.7,1012.3
2014-05-02,1014.7625,1014.7,1014.8,1015,1014.9,1014.5,1014.9,1014.8,1014.5
2014-05-03,1014.2875,1014.2,1014.3,1014.5,1014.4,1014.1,1014.5,1014.4,1013.9
2014-05-04,1011.775,1011.7,1011.6,1012,1011.8,1011.5,1012.1,1011.9,1011.6
2014-05-05,1014.4125,1014.1,1014.6,1014.3,1014.8,1014.4,1014.5,1014.7,1013.9
2014-05-06,1016.4625,1016.4,1016.6,1016.4,1016.8,1016.2,1016.5,1016.7,1016.1
2014-05-07,1013.525,1013.4,1013.5,1013.6,1013.8,1013.1,1013.8,1013.7,1013.3
2014-05-08,1010.5125,1010.4,1010.4,1010.7,1010.7,1010.1,1010.7,1010.6,1010.5
2014-05-09,1008.7,1008.8,1008.5,1009.1,1008.5,1008.1,1009.1,1008.8,***
2014-05-10,1007.8,1008,1007.5,1008.2,1007.7,1007.3,1008.1,1007.8,***
2014-05-11,1007.442857,1007.3,1007.3,1007.7,1007.5,1007.1,1007.6,1007.6,***
2014-05-12,1008.35,1008.4,1008.3,1008.5,1008.4,1007.8,1008.3,1008.2,1008.9
2014-05-13,1006.9,1006.8,1006.8,1007,1006.8,1006.5,1006.8,1006.7,1007.8
2014-05-14,1005.075,1005.1,1005.1,1005.2,1005.1,1004.8,1004.9,1004.9,1005.5
2014-05-15,1004.9875,1005,1005.1,1005.1,1005,1004.8,1004.9,1004.9,1005.1
2014-05-16,1007.45,1007.5,1007.5,1007.6,1007.4,1007.2,1007.4,1007.4,1007.6
2014-05-17,1008.6375,1008.6,1008.7,1008.8,1008.7,1008.3,1008.6,1008.6,1008.8
2014-05-18,1008.775,1008.8,1008.9,1008.9,1008.8,1008.5,1008.7,1008.7,1008.9
2014-05-19,1008.75,1008.8,1008.9,1008.9,1008.8,1008.5,1008.6,1008.7,1008.8
2014-05-20,1007.6375,1007.6,1007.7,1007.8,1007.7,1007.4,1007.6,1007.6,1007.7
2014-05-21,1006.65,1006.8,1006.7,1006.9,1006.6,1006.3,1006.6,1006.5,1006.8
2014-05-22,1005.475,1005.5,1005.5,1005.7,1005.5,1005.2,1005.4,1005.5,1005.5
2014-05-23,1008.4,1008.4,1008.4,1008.6,1008.4,1008.1,1008.4,1008.5,1008.4
2014-05-24,1011.175,1011.2,1011.2,1011.4,1011.1,1010.8,1011.2,1011.1,1011.4
2014-05-25,1011.3375,1011.4,1011.5,1011.5,1011.4,1011,1011.2,1011.3,1011.4
2014-05-26,1009.85,1009.9,1010.1,1010,1010,1009.6,1009.6,1009.8,1009.8
2014-05-27,1007.75,1007.8,1008,1007.9,1007.9,1007.6,1007.5,1007.7,1007.6
2014-05-28,1007.2625,1007.3,1007.5,1007.4,1007.4,1007,1007.1,1007.2,1007.2
2014-05-29,1006.8375,1006.9,1007.1,1007,1006.9,1006.6,1006.7,1006.8,1006.7
2014-05-30,1007.2,1007.3,1007.3,1007.4,1007.2,1007.1,1007,1007.2,1007.1
2014-05-31,1007.85,1007.9,1008,1008,1007.9,1007.7,1007.7,1007.8,1007.8
2014-06-01,1007.325,1007.4,1007.5,1007.5,1007.4,1007.2,1007.1,1007.3,1007.2
2014-06-02,1005.325,1005.4,1005.5,1005.5,1005.4,1005.3,1005.1,1005.3,1005.1
2014-06-03,1004.0875,1004.1,1004.2,1004.2,1004.2,1004,1003.9,1004.1,1004
2014-06-04,1004.15,1004.2,1004.3,1004.3,1004.2,1004,1004,1004.1,1004.1
2014-06-05,1003.45,1003.5,1003.6,1003.6,1003.5,1003.4,1003.3,1003.4,1003.3
2014-06-06,1003,1002.9,1003.2,1003.1,1003.2,1002.9,1002.9,1003,1002.8
2014-06-07,1002.2125,1002.3,1002.4,1002.3,1002.3,1002.1,1002.1,1002.2,1002
2014-06-08,1001.0875,1001.1,1001.3,1001.2,1001.2,1000.9,1001,1001,1001
2014-06-09,1001.5625,1001.6,1001.5,1001.8,1001.5,1001.3,1001.7,1001.7,1001.4
2014-06-10,1001.55,1001.5,1001.6,1001.7,1001.6,1001.4,1001.6,1001.6,1001.4
2014-06-11,1001.775,1001.7,1001.9,1001.9,1001.9,1001.7,1001.8,1001.9,1001.4
2014-06-12,1002.1125,1002.1,1002.2,1002.1,1002.3,1002.1,1002.1,1002.2,1001.8
2014-06-13,1002.55,1002.4,1002.7,1002.6,1002.7,1002.6,1002.5,1002.7,1002.2
2014-06-14,1003.1625,1003,1003.4,1003.1,1003.4,1003.3,1003.1,1003.3,1002.7
2014-06-15,1001.875,1001.9,1002.1,1001.9,1002.1,1002,1001.7,1001.8,1001.5
2014-06-16,1002.275,1002.5,1002.3,1002.5,1002.3,1002.3,1002.1,1002.1,1002.1
2014-06-17,1004.6,1004.6,1004.7,1004.7,1004.6,1004.6,1004.5,1004.6,1004.5
2014-06-18,1004.5125,1004.6,1004.6,1004.6,1004.6,1004.4,1004.4,1004.5,1004.4
2014-06-19,1003.2,1003.2,1003.3,1003.4,1003.2,1003.1,1003.1,1003.2,1003.1
2014-06-20,1002.5375,1002.6,1002.6,1002.7,1002.6,1002.4,1002.5,1002.6,1002.3
2014-06-21,1003.025,1003.1,1003,1003.2,1003,1002.9,1003,1003.1,1002.9
2014-06-22,1003.925,1004,1004,1004.1,1004,1003.8,1003.9,1004,1003.6
2014-06-23,1004,1004,1004,1004.1,1004.1,1003.8,1004.1,1004.2,1003.7
2014-06-24,1004.175,1004.2,1004.2,1004.3,1004.3,1004,1004.2,1004.3,1003.9
2014-06-25,1005.5375,1005.5,1005.6,1005.7,1005.7,1005.3,1005.6,1005.7,1005.2
2014-06-26,1006.3375,1006.5,1006.4,1006.5,1006.4,1006.1,1006.3,1006.4,1006.1
2014-06-27,1005.4625,1005.6,1005.6,1005.6,1005.5,1005.2,1005.3,1005.6,1005.3
2014-06-28,1004.175,1004.3,1004.3,1004.3,1004.2,1004,1004.1,1004.3,1003.9
2014-06-29,1004.8125,1004.7,1004.9,1005,1004.9,1004.7,1004.9,1005,1004.4
2014-06-30,1007.3,1007.2,1007.3,1007.4,1007.4,1007.2,1007.4,1007.5,1007
2014-07-01,1008.6375,1008.6,1008.8,1008.8,1008.5,1008.6,1008.7,1008.8,1008.3
2014-07-02,1006.7375,1006.9,1007,1007,1005.9,1006.7,1006.8,1006.9,1006.7
2014-07-03,1004.2625,1004.3,1004.4,1004.4,1004.4,1004.1,1004.1,1004.3,1004.1
2014-07-04,1003.9125,1004,1004,1004,1004,1003.8,1003.7,1004,1003.8
2014-07-05,1004.35,1004.4,1004.4,1004.5,1004.4,1004.3,1004.2,1004.4,1004.2
2014-07-06,1003.975,1003.9,1004.2,1004.1,1004,1004,1003.8,1004.1,1003.7
2014-07-07,1001.875,1001.7,1002.1,1001.9,1002,1002,1001.7,1002,1001.6
2014-07-08,1000.35,1000.3,1000.5,1000.3,1000.5,1000.4,1000.2,1000.5,1000.1
2014-07-09,1002.225,1002.2,1002.4,1002.3,1002.3,1002.1,1002.1,1002.4,1002
2014-07-10,1003.825,1003.8,1003.9,1003.9,1003.9,1003.7,1003.8,1004,1003.6
2014-07-11,1005.1875,1005.2,1005.3,1005.2,1005.3,1005,1005.2,1005.3,1005
2014-07-12,1006.625,1006.6,1006.7,1006.7,1006.8,1006.5,1006.6,1006.8,1006.3
2014-07-13,1008.4,1008.5,1008.5,1008.5,1008.5,1008.2,1008.3,1008.5,1008.2
2014-07-14,1009.475,1009.5,1009.6,1009.6,1009.5,1009.3,1009.4,1009.5,1009.4
2014-07-15,1009.7375,1009.8,1009.9,1009.8,1009.8,1009.6,1009.6,1009.8,1009.6
2014-07-16,1007.85,1007.8,1007.9,1007.9,1007.9,1007.8,1007.8,1008,1007.7
2014-07-17,1004.7125,1004.5,1004.8,1004.7,1004.9,1004.7,1004.9,1005,1004.2
2014-07-18,1003.7375,1003.3,1003.4,1003.9,1003.9,1003.5,1004.3,1004.2,1003.4
2014-07-19,1007.1125,1007.1,1007,1007.3,1007.1,1006.8,1007.3,1007.3,1007
2014-07-20,1007.9,1007.9,1008,1008.1,1008,1007.6,1007.9,1008,1007.7
2014-07-21,1005.5125,1005.5,1005.7,1005.5,1005.7,1005.4,1005.4,1005.6,1005.3
2014-07-22,1002.475,1002.6,1002.7,1002.6,1002.5,1002.4,1002.3,1002.5,1002.2
2014-07-23,999.4625,999.7,999.7,999.7,999.6,999.4,999.2,999.4,999
2014-07-24,1001.1375,1001.4,1001.2,1001.4,1001.1,1000.9,1001,1001.1,1001
2014-07-25,1005.675,1005.7,1005.7,1005.7,1005.8,1005.6,1005.5,1005.9,1005.5
2014-07-26,1008.7625,1008.7,1008.8,1008.8,1008.9,1008.6,1008.8,1009,1008.5
2014-07-27,1008.65,1008.7,1008.7,1008.8,1008.8,1008.5,1008.6,1008.7,1008.4
2014-07-28,1006.2125,1006.3,1006.3,1006.3,1006.3,1006,1006.1,1006.3,1006.1
2014-07-29,1005.225,1005.3,1005.3,1005.3,1005.2,1005.1,1005.1,1005.4,1005.1
2014-07-30,1005.0875,1005.2,1005.3,1005.1,1005.2,1005,1004.9,1005.2,1004.8
2014-07-31,1002.875,1003,1003.1,1003,1003,1002.9,1002.6,1002.9,1002.5
2014-08-01,1000.8875,1001,1001.1,1001,1001,1001,1000.6,1001,1000.4
2014-08-02,1001.375,1001.6,1001.6,1001.4,1001.5,1001.4,1001.1,1001.5,1000.9
2014-08-03,1001.825,1002.1,1002,1001.9,1001.9,1001.8,1001.6,1001.9,1001.4
2014-08-04,1002.3375,1002.5,1002.4,1002.4,1002.4,1002.3,1002.2,1002.5,1002
2014-08-05,1003.325,1003.5,1003.4,1003.4,1003.3,1003.3,1003.3,1003.4,1003
2014-08-06,1003.55,1003.8,1003.7,1003.6,1003.6,1003.5,1003.5,1003.6,1003.1
2014-08-07,1003.175,1003.4,1003.3,1003.3,1003.3,1003.1,1003,1003.3,1002.7
2014-08-08,1002.875,1003.2,1003,1003,1002.9,1002.8,1002.7,1002.9,1002.5
2014-08-09,1004.2375,1004.5,1004.4,1004.4,1004.3,1004.1,1004.1,1004.3,1003.8
2014-08-10,1004.5625,1004.9,1004.7,1004.7,1004.6,1004.5,1004.4,1004.6,1004.1
2014-08-11,1003.1125,1003.4,1003.2,1003.3,1003.1,1003.1,1002.9,1003.2,1002.7
2014-08-12,1001.8875,1002.1,1002,1002.1,1001.9,1001.9,1001.7,1001.9,1001.5
2014-08-13,1003.3125,1003.5,1003.3,1003.5,1003.3,1003.2,1003.3,1003.4,1003
2014-08-14,1007.8875,1008.3,1007.9,1008,1007.9,1007.8,1007.8,1007.9,1007.5
2014-08-15,1009.9,1010.3,1010,1010.1,1009.9,1009.8,1009.7,1009.8,1009.6
2014-08-16,1008.4375,1008.8,1008.6,1008.6,1008.5,1008.4,1008.2,1008.4,1008
2014-08-17,1007.125,1007.4,1007.3,1007.3,1007.2,1007.1,1006.9,1007.1,1006.7
2014-08-18,1008.0625,1008.4,1008.2,1008.2,1008.1,1008,1007.8,1008.1,1007.7
2014-08-19,1008.5125,1008.8,1008.6,1008.7,1008.5,1008.5,1008.3,1008.6,1008.1
2014-08-20,1010.225,1010.5,1010.2,1010.4,1010.2,1010.1,1010.1,1010.4,1009.9
2014-08-21,1010.4875,1010.8,1010.5,1010.7,1010.4,1010.3,1010.4,1010.5,1010.3
2014-08-22,1010.525,1010.8,1010.6,1010.6,1010.6,1010.4,1010.4,1010.6,1010.2
2014-08-23,1009.7125,1010,1009.8,1009.8,1009.8,1009.6,1009.5,1009.8,1009.4
2014-08-24,1009.6125,1009.9,1009.7,1009.7,1009.6,1009.5,1009.5,1009.7,1009.3
2014-08-25,1010.0375,1010.2,1010.1,1010.1,1010.1,1010.1,1009.9,1010.2,1009.6
2014-08-26,1010.55,1010.7,1010.6,1010.6,1010.6,1010.5,1010.5,1010.7,1010.2
2014-08-27,1010.125,1010.2,1010.1,1010.1,1010.2,1010.2,1010.2,1010.4,1009.6
2014-08-28,1012.0625,1012.2,1012,1012.1,1012.1,1012,1012.1,1012.3,1011.7
2014-08-29,1012.45,1012.7,1012.5,1012.5,1012.5,1012.4,1012.3,1012.6,1012.1
2014-08-30,1011.05,1011.2,1011,1011.1,1011,1011.1,1011,1011.3,1010.7
2014-08-31,1009.675,1009.9,1009.7,1009.7,1009.7,1009.7,1009.6,1009.9,1009.2
2014-09-01,1010.45,1010.7,1010.5,1010.5,1010.4,1010.5,1010.3,1010.6,1010.1
2014-09-02,1010.8,1011,1010.9,1010.8,1010.9,1010.8,1010.7,1010.8,1010.5
2014-09-03,1009.275,1009.5,1009.5,1009.3,1009.4,1009.4,1009,1009.3,1008.8
2014-09-04,1006.9375,1007.1,1007,1006.9,1007,1007.1,1006.7,1007.2,1006.5
2014-09-05,1007.075,1007.2,1007.1,1007.2,1007.1,1007,1007.1,1007.2,1006.7
2014-09-06,1007.675,1007.8,1007.7,1007.7,1007.8,1007.7,1007.6,1007.8,1007.3
2014-09-07,1007.425,1007.4,1007.4,1007.5,1007.5,1007.5,1007.5,1007.7,1006.9
2014-09-08,1006.9,1007,1006.9,1007,1006.9,1006.9,1006.9,1007,1006.6
2014-09-09,1007.8375,1008.1,1007.9,1007.9,1007.9,1007.8,1007.7,1007.9,1007.5
2014-09-10,1008.0625,1008.3,1008.1,1008.1,1008.1,1008.1,1008,1008.1,1007.7
2014-09-11,1007.925,1008,1008,1008,1008,1008,1007.9,1008,1007.5
2014-09-12,1006.3125,1006.3,1006.4,1006.3,1006.5,1006.4,1006.4,1006.6,1005.6
